patch_id,source_stem,true_type,split,y0,x0,patch_size,px_Fe2B,pct_Fe2B,px_FeTiB,pct_FeTiB,px_Alpha,pct_Alpha,px_TiB2,pct_TiB2,px_TiN,pct_TiN,tin_present,tin_pixel_count,tin_pixel_pct,total_pixels
182,Class_III_C103F2x10000_5,III,train,703,256,256,9414,14.364624,0,0.0,54090,82.53479,1923,2.934265,109,0.166321,True,109,0.166321,65536
183,Class_III_C103F2x10000_5,III,train,703,384,256,5884,8.978271,0,0.0,57694,88.034058,1891,2.885437,67,0.102234,True,67,0.102234,65536
184,Class_III_C103F2x10000_5,III,train,703,512,256,4844,7.391357,0,0.0,60232,91.906738,460,0.701904,0,0.0,False,0,0.0,65536
185,Class_III_C103F2x10000_5,III,train,703,640,256,4932,7.525635,0,0.0,60596,92.462158,8,0.012207,0,0.0,False,0,0.0,65536
186,Class_III_C103F2x10000_5,III,train,703,768,256,3812,5.81665,0,0.0,61181,93.354797,543,0.828552,0,0.0,False,0,0.0,65536
187,Class_III_C103F2x10000_5,III,train,703,896,256,12130,18.508911,0,0.0,51815,79.063416,1457,2.223206,134,0.204468,True,134,0.204468,65536
188,Class_III_C103F2x10000_5,III,train,703,1024,256,17641,26.91803,0,0.0,46281,70.619202,1440,2.197266,174,0.265503,True,174,0.265503,65536
189,Class_III_C103F3x10000,III,train,0,0,256,11746,17.922974,0,0.0,50060,76.385498,3539,5.400085,191,0.291443,True,191,0.291443,65536
190,Class_III_C103F3x10000,III,train,0,128,256,18340,27.984619,0,0.0,46800,71.411133,360,0.549316,36,0.054932,True,36,0.054932,65536
191,Class_III_C103F3x10000,III,train,0,256,256,13589,20.735168,0,0.0,50926,77.706909,984,1.501465,37,0.056458,True,37,0.056458,65536
192,Class_III_C103F3x10000,III,train,0,384,256,10430,15.914917,0,0.0,53364,81.427002,1626,2.481079,116,0.177002,True,116,0.177002,65536
193,Class_III_C103F3x10000,III,train,0,512,256,9903,15.110779,0,0.0,54038,82.455444,1416,2.160645,179,0.273132,True,179,0.273132,65536
194,Class_III_C103F3x10000,III,train,0,640,256,14113,21.534729,0,0.0,50801,77.516174,558,0.85144,64,0.097656,True,64,0.097656,65536
195,Class_III_C103F3x10000,III,train,0,768,256,14794,22.573853,0,0.0,50231,76.646423,375,0.572205,136,0.20752,True,136,0.20752,65536
196,Class_III_C103F3x10000,III,train,0,896,256,12321,18.800354,0,0.0,50922,77.700806,1967,3.001404,326,0.497437,True,326,0.497437,65536
197,Class_III_C103F3x10000,III,train,0,1024,256,7684,11.724854,0,0.0,56064,85.546875,1598,2.438354,190,0.289917,True,190,0.289917,65536
198,Class_III_C103F3x10000,III,train,128,0,256,12415,18.943787,0,0.0,52957,80.805969,124,0.189209,40,0.061035,True,40,0.061035,65536
199,Class_III_C103F3x10000,III,train,128,128,256,18915,28.862,0,0.0,45270,69.076538,1260,1.922607,91,0.138855,True,91,0.138855,65536
200,Class_III_C103F3x10000,III,train,128,256,256,13858,21.14563,0,0.0,49068,74.871826,2502,3.817749,108,0.164795,True,108,0.164795,65536
201,Class_III_C103F3x10000,III,train,128,384,256,11850,18.081665,0,0.0,51810,79.055786,1801,2.748108,75,0.114441,True,75,0.114441,65536
202,Class_III_C103F3x10000,III,train,128,512,256,11860,18.096924,0,0.0,52437,80.012512,1117,1.704407,122,0.186157,True,122,0.186157,65536
203,Class_III_C103F3x10000,III,train,128,640,256,16070,24.520874,0,0.0,48844,74.530029,558,0.85144,64,0.097656,True,64,0.097656,65536
204,Class_III_C103F3x10000,III,train,128,768,256,18010,27.481079,0,0.0,47526,72.518921,0,0.0,0,0.0,False,0,0.0,65536
205,Class_III_C103F3x10000,III,train,128,896,256,13471,20.555115,0,0.0,49226,75.112915,2577,3.93219,262,0.39978,True,262,0.39978,65536
206,Class_III_C103F3x10000,III,train,128,1024,256,7120,10.864258,0,0.0,55571,84.794617,2583,3.941345,262,0.39978,True,262,0.39978,65536
207,Class_III_C103F3x10000,III,train,256,0,256,12992,19.824219,0,0.0,51052,77.89917,1418,2.163696,74,0.112915,True,74,0.112915,65536
208,Class_III_C103F3x10000,III,train,256,128,256,12588,19.207764,0,0.0,48685,74.287415,4147,6.32782,116,0.177002,True,116,0.177002,65536
209,Class_III_C103F3x10000,III,train,256,256,256,7511,11.460876,0,0.0,52957,80.805969,4969,7.582092,99,0.151062,True,99,0.151062,65536
210,Class_III_C103F3x10000,III,train,256,384,256,6773,10.334778,0,0.0,56030,85.494995,2655,4.051208,78,0.119019,True,78,0.119019,65536
211,Class_III_C103F3x10000,III,train,256,512,256,11841,18.067932,0,0.0,52327,79.844666,1307,1.994324,61,0.093079,True,61,0.093079,65536
212,Class_III_C103F3x10000,III,train,256,640,256,19787,30.192566,0,0.0,45013,68.684387,736,1.123047,0,0.0,False,0,0.0,65536
213,Class_III_C103F3x10000,III,train,256,768,256,17674,26.968384,0,0.0,47862,73.031616,0,0.0,0,0.0,False,0,0.0,65536
214,Class_III_C103F3x10000,III,train,256,896,256,11622,17.733765,0,0.0,52625,80.299377,1189,1.81427,100,0.152588,True,100,0.152588,65536
215,Class_III_C103F3x10000,III,train,256,1024,256,5650,8.621216,0,0.0,58350,89.035034,1436,2.191162,100,0.152588,True,100,0.152588,65536
216,Class_III_C103F3x10000,III,train,384,0,256,12151,18.540955,0,0.0,52057,79.432678,1294,1.974487,34,0.05188,True,34,0.05188,65536
217,Class_III_C103F3x10000,III,train,384,128,256,15887,24.241638,0,0.0,46485,70.930481,3103,4.734802,61,0.093079,True,61,0.093079,65536
218,Class_III_C103F3x10000,III,train,384,256,256,20146,30.740356,0,0.0,41743,63.694763,3519,5.369568,128,0.195312,True,128,0.195312,65536
219,Class_III_C103F3x10000,III,train,384,384,256,14009,21.376038,0,0.0,49116,74.945068,2249,3.431702,162,0.247192,True,162,0.247192,65536
220,Class_III_C103F3x10000,III,train,384,512,256,13609,20.765686,0,0.0,50559,77.146912,1307,1.994324,61,0.093079,True,61,0.093079,65536
221,Class_III_C103F3x10000,III,train,384,640,256,19626,29.946899,0,0.0,45174,68.930054,736,1.123047,0,0.0,False,0,0.0,65536
222,Class_III_C103F3x10000,III,train,384,768,256,14861,22.676086,0,0.0,49820,76.019287,855,1.304626,0,0.0,False,0,0.0,65536
223,Class_III_C103F3x10000,III,train,384,896,256,9440,14.404297,0,0.0,54956,83.856201,1079,1.646423,61,0.093079,True,61,0.093079,65536
224,Class_III_C103F3x10000,III,train,384,1024,256,4195,6.401062,0,0.0,60131,91.752625,1149,1.753235,61,0.093079,True,61,0.093079,65536
225,Class_III_C103F3x10000,III,train,512,0,256,9775,14.915466,0,0.0,55446,84.603882,279,0.42572,36,0.054932,True,36,0.054932,65536
226,Class_III_C103F3x10000,III,train,512,128,256,20380,31.097412,0,0.0,45095,68.809509,61,0.093079,0,0.0,False,0,0.0,65536
227,Class_III_C103F3x10000,III,train,512,256,256,27269,41.609192,0,0.0,37330,56.96106,836,1.275635,101,0.154114,True,101,0.154114,65536
228,Class_III_C103F3x10000,III,train,512,384,256,18203,27.775574,0,0.0,46396,70.794678,836,1.275635,101,0.154114,True,101,0.154114,65536
229,Class_III_C103F3x10000,III,train,512,512,256,13983,21.336365,0,0.0,51553,78.663635,0,0.0,0,0.0,False,0,0.0,65536
230,Class_III_C103F3x10000,III,train,512,640,256,14545,22.193909,0,0.0,50991,77.806091,0,0.0,0,0.0,False,0,0.0,65536
231,Class_III_C103F3x10000,III,train,512,768,256,11992,18.29834,0,0.0,52537,80.1651,1007,1.53656,0,0.0,False,0,0.0,65536
232,Class_III_C103F3x10000,III,train,512,896,256,8255,12.59613,0,0.0,55485,84.663391,1735,2.6474,61,0.093079,True,61,0.093079,65536
233,Class_III_C103F3x10000,III,train,512,1024,256,1194,1.821899,0,0.0,62875,95.939636,1406,2.145386,61,0.093079,True,61,0.093079,65536
234,Class_III_C103F3x10000,III,train,640,0,256,8120,12.390137,0,0.0,56877,86.787415,403,0.614929,136,0.20752,True,136,0.20752,65536
235,Class_III_C103F3x10000,III,train,640,128,256,12162,18.557739,0,0.0,53282,81.30188,92,0.140381,0,0.0,False,0,0.0,65536
236,Class_III_C103F3x10000,III,train,640,256,256,13947,21.281433,0,0.0,51589,78.718567,0,0.0,0,0.0,False,0,0.0,65536
237,Class_III_C103F3x10000,III,train,640,384,256,10088,15.393066,0,0.0,54448,83.081055,865,1.319885,135,0.205994,True,135,0.205994,65536
238,Class_III_C103F3x10000,III,train,640,512,256,14303,21.824646,0,0.0,50233,76.649475,865,1.319885,135,0.205994,True,135,0.205994,65536
239,Class_III_C103F3x10000,III,train,640,640,256,16406,25.033569,0,0.0,49130,74.966431,0,0.0,0,0.0,False,0,0.0,65536
240,Class_III_C103F3x10000,III,train,640,768,256,11890,18.1427,0,0.0,53494,81.625366,152,0.231934,0,0.0,False,0,0.0,65536
241,Class_III_C103F3x10000,III,train,640,896,256,8203,12.516785,0,0.0,56677,86.482239,656,1.000977,0,0.0,False,0,0.0,65536
242,Class_III_C103F3x10000,III,train,640,1024,256,2662,4.06189,0,0.0,62370,95.169067,504,0.769043,0,0.0,False,0,0.0,65536
243,Class_III_C103F3x10000,III,train,703,0,256,10456,15.95459,0,0.0,54541,83.222961,403,0.614929,136,0.20752,True,136,0.20752,65536
244,Class_III_C103F3x10000,III,train,703,128,256,10546,16.091919,0,0.0,54898,83.7677,92,0.140381,0,0.0,False,0,0.0,65536
245,Class_III_C103F3x10000,III,train,703,256,256,11171,17.045593,0,0.0,54365,82.954407,0,0.0,0,0.0,False,0,0.0,65536
246,Class_III_C103F3x10000,III,train,703,384,256,7955,12.138367,0,0.0,56581,86.335754,865,1.319885,135,0.205994,True,135,0.205994,65536
247,Class_III_C103F3x10000,III,train,703,512,256,13415,20.469666,0,0.0,51121,78.004456,865,1.319885,135,0.205994,True,135,0.205994,65536
248,Class_III_C103F3x10000,III,train,703,640,256,15066,22.988892,0,0.0,50470,77.011108,0,0.0,0,0.0,False,0,0.0,65536
249,Class_III_C103F3x10000,III,train,703,768,256,8973,13.691711,0,0.0,56303,85.91156,213,0.325012,47,0.071716,True,47,0.071716,65536
250,Class_III_C103F3x10000,III,train,703,896,256,5604,8.551025,0,0.0,59672,91.052246,213,0.325012,47,0.071716,True,47,0.071716,65536
251,Class_III_C103F3x10000,III,train,703,1024,256,2506,3.823853,0,0.0,63030,96.176147,0,0.0,0,0.0,False,0,0.0,65536
252,Class_III_C103F3x10000_3,III,train,0,0,256,3132,4.779053,0,0.0,56291,85.89325,6102,9.310913,11,0.016785,True,11,0.016785,65536
253,Class_III_C103F3x10000_3,III,train,0,128,256,3535,5.393982,0,0.0,58622,89.450073,3368,5.13916,11,0.016785,True,11,0.016785,65536
254,Class_III_C103F3x10000_3,III,train,0,256,256,2374,3.622437,0,0.0,57593,87.879944,5487,8.372498,82,0.125122,True,82,0.125122,65536
255,Class_III_C103F3x10000_3,III,train,0,384,256,765,1.167297,0,0.0,53368,81.433105,11242,17.153931,161,0.245667,True,161,0.245667,65536
256,Class_III_C103F3x10000_3,III,train,0,512,256,4411,6.730652,0,0.0,52770,80.52063,8256,12.597656,99,0.151062,True,99,0.151062,65536
257,Class_III_C103F3x10000_3,III,train,0,640,256,9228,14.080811,0,0.0,52278,79.769897,3936,6.005859,94,0.143433,True,94,0.143433,65536
258,Class_III_C103F3x10000_3,III,train,0,768,256,9808,14.96582,0,0.0,50517,77.082825,4980,7.598877,231,0.352478,True,231,0.352478,65536
259,Class_III_C103F3x10000_3,III,train,0,896,256,8262,12.606812,0,0.0,51989,79.328918,5128,7.824707,157,0.239563,True,157,0.239563,65536
260,Class_III_C103F3x10000_3,III,train,0,1024,256,4583,6.993103,0,0.0,59151,90.257263,1802,2.749634,0,0.0,False,0,0.0,65536
261,Class_III_C103F3x10000_3,III,train,128,0,256,2658,4.055786,0,0.0,54098,82.546997,8598,13.119507,182,0.27771,True,182,0.27771,65536
262,Class_III_C103F3x10000_3,III,train,128,128,256,4324,6.5979,0,0.0,57172,87.237549,3905,5.958557,135,0.205994,True,135,0.205994,65536
263,Class_III_C103F3x10000_3,III,train,128,256,256,2893,4.414368,0,0.0,57560,87.82959,5055,7.713318,28,0.042725,True,28,0.042725,65536
264,Class_III_C103F3x10000_3,III,train,128,384,256,9,0.013733,0,0.0,58188,88.787842,7229,11.030579,110,0.167847,True,110,0.167847,65536
265,Class_III_C103F3x10000_3,III,train,128,512,256,2102,3.207397,0,0.0,59643,91.007996,3709,5.659485,82,0.125122,True,82,0.125122,65536
266,Class_III_C103F3x10000_3,III,train,128,640,256,6353,9.693909,0,0.0,57865,88.294983,1216,1.855469,102,0.15564,True,102,0.15564,65536
267,Class_III_C103F3x10000_3,III,train,128,768,256,8360,12.756348,0,0.0,54963,83.866882,2111,3.22113,102,0.15564,True,102,0.15564,65536
268,Class_III_C103F3x10000_3,III,train,128,896,256,5614,8.566284,0,0.0,56464,86.157227,3437,5.244446,21,0.032043,True,21,0.032043,65536
269,Class_III_C103F3x10000_3,III,train,128,1024,256,5179,7.902527,0,0.0,57208,87.29248,3128,4.772949,21,0.032043,True,21,0.032043,65536
270,Class_III_C103F3x10000_3,III,train,256,0,256,2693,4.109192,0,0.0,53985,82.374573,8652,13.201904,206,0.314331,True,206,0.314331,65536
271,Class_III_C103F3x10000_3,III,train,256,128,256,5238,7.992554,0,0.0,52275,79.76532,7816,11.92627,207,0.315857,True,207,0.315857,65536
272,Class_III_C103F3x10000_3,III,train,256,256,256,4733,7.221985,0,0.0,54209,82.71637,6533,9.968567,61,0.093079,True,61,0.093079,65536
273,Class_III_C103F3x10000_3,III,train,256,384,256,587,0.895691,0,0.0,61197,93.379211,3653,5.574036,99,0.151062,True,99,0.151062,65536
274,Class_III_C103F3x10000_3,III,train,256,512,256,1611,2.458191,0,0.0,62575,95.481873,1264,1.928711,86,0.131226,True,86,0.131226,65536
275,Class_III_C103F3x10000_3,III,train,256,640,256,6045,9.223938,0,0.0,57391,87.571716,1951,2.97699,149,0.227356,True,149,0.227356,65536
276,Class_III_C103F3x10000_3,III,train,256,768,256,7640,11.657715,0,0.0,53119,81.053162,4608,7.03125,169,0.257874,True,169,0.257874,65536
277,Class_III_C103F3x10000_3,III,train,256,896,256,3936,6.005859,0,0.0,56606,86.373901,4953,7.557678,41,0.062561,True,41,0.062561,65536
278,Class_III_C103F3x10000_3,III,train,256,1024,256,4711,7.188416,0,0.0,57141,87.190247,3643,5.558777,41,0.062561,True,41,0.062561,65536
279,Class_III_C103F3x10000_3,III,train,384,0,256,7731,11.79657,0,0.0,54415,83.030701,3366,5.136108,24,0.036621,True,24,0.036621,65536
280,Class_III_C103F3x10000_3,III,train,384,128,256,6171,9.416199,0,0.0,53254,81.259155,6039,9.214783,72,0.109863,True,72,0.109863,65536
281,Class_III_C103F3x10000_3,III,train,384,256,256,2968,4.528809,0,0.0,57455,87.669373,4947,7.548523,166,0.253296,True,166,0.253296,65536
282,Class_III_C103F3x10000_3,III,train,384,384,256,1725,2.632141,0,0.0,61756,94.232178,1870,2.853394,185,0.282288,True,185,0.282288,65536
283,Class_III_C103F3x10000_3,III,train,384,512,256,3817,5.82428,0,0.0,60026,91.592407,1560,2.380371,133,0.202942,True,133,0.202942,65536
284,Class_III_C103F3x10000_3,III,train,384,640,256,5710,8.712769,0,0.0,57959,88.438416,1754,2.676392,113,0.172424,True,113,0.172424,65536
285,Class_III_C103F3x10000_3,III,train,384,768,256,6315,9.635925,0,0.0,55779,85.112,3375,5.149841,67,0.102234,True,67,0.102234,65536
286,Class_III_C103F3x10000_3,III,train,384,896,256,5801,8.851624,0,0.0,56185,85.731506,3530,5.386353,20,0.030518,True,20,0.030518,65536
287,Class_III_C103F3x10000_3,III,train,384,1024,256,5920,9.033203,0,0.0,55491,84.672546,4020,6.134033,105,0.160217,True,105,0.160217,65536
288,Class_III_C103F3x10000_3,III,train,512,0,256,8445,12.886047,0,0.0,55919,85.325623,1142,1.742554,30,0.045776,True,30,0.045776,65536
289,Class_III_C103F3x10000_3,III,train,512,128,256,5182,7.907104,0,0.0,57058,87.063599,3216,4.907227,80,0.12207,True,80,0.12207,65536
290,Class_III_C103F3x10000_3,III,train,512,256,256,2689,4.103088,0,0.0,59609,90.956116,3083,4.704285,155,0.236511,True,155,0.236511,65536
291,Class_III_C103F3x10000_3,III,train,512,384,256,3588,5.474854,0,0.0,61569,93.946838,274,0.418091,105,0.160217,True,105,0.160217,65536
292,Class_III_C103F3x10000_3,III,train,512,512,256,6345,9.681702,0,0.0,56439,86.11908,2621,3.999329,131,0.19989,True,131,0.19989,65536
293,Class_III_C103F3x10000_3,III,train,512,640,256,6443,9.831238,0,0.0,54352,82.93457,4589,7.002258,152,0.231934,True,152,0.231934,65536
294,Class_III_C103F3x10000_3,III,train,512,768,256,4388,6.695557,0,0.0,58047,88.572693,3060,4.669189,41,0.062561,True,41,0.062561,65536
295,Class_III_C103F3x10000_3,III,train,512,896,256,6631,10.118103,0,0.0,57064,87.072754,1780,2.716064,61,0.093079,True,61,0.093079,65536
296,Class_III_C103F3x10000_3,III,train,512,1024,256,7405,11.299133,0,0.0,54605,83.320618,3400,5.187988,126,0.192261,True,126,0.192261,65536
297,Class_III_C103F3x10000_3,III,train,640,0,256,7044,10.748291,0,0.0,56907,86.833191,1555,2.372742,30,0.045776,True,30,0.045776,65536
298,Class_III_C103F3x10000_3,III,train,640,128,256,3783,5.7724,0,0.0,55149,84.150696,6437,9.822083,167,0.254822,True,167,0.254822,65536
299,Class_III_C103F3x10000_3,III,train,640,256,256,4530,6.912231,0,0.0,54288,82.836914,6516,9.942627,202,0.308228,True,202,0.308228,65536
300,Class_III_C103F3x10000_3,III,train,640,384,256,5598,8.54187,0,0.0,58619,89.445496,1254,1.913452,65,0.099182,True,65,0.099182,65536
301,Class_III_C103F3x10000_3,III,train,640,512,256,6240,9.521484,0,0.0,53091,81.010437,6085,9.284973,120,0.183105,True,120,0.183105,65536
302,Class_III_C103F3x10000_3,III,train,640,640,256,4964,7.574463,0,0.0,49253,75.154114,11018,16.812134,301,0.45929,True,301,0.45929,65536
303,Class_III_C103F3x10000_3,III,train,640,768,256,3419,5.21698,0,0.0,56101,85.603333,5815,8.872986,201,0.306702,True,201,0.306702,65536
304,Class_III_C103F3x10000_3,III,train,640,896,256,4527,6.907654,0,0.0,59394,90.628052,1492,2.276611,123,0.187683,True,123,0.187683,65536
305,Class_III_C103F3x10000_3,III,train,640,1024,256,5217,7.96051,0,0.0,55006,83.932495,5079,7.749939,234,0.357056,True,234,0.357056,65536
306,Class_III_C103F3x10000_3,III,train,703,0,256,7195,10.978699,0,0.0,55901,85.298157,2387,3.642273,53,0.080872,True,53,0.080872,65536
307,Class_III_C103F3x10000_3,III,train,703,128,256,4823,7.359314,0,0.0,53855,82.176208,6656,10.15625,202,0.308228,True,202,0.308228,65536
308,Class_III_C103F3x10000_3,III,train,703,256,256,5160,7.873535,0,0.0,53065,80.970764,7074,10.794067,237,0.361633,True,237,0.361633,65536
309,Class_III_C103F3x10000_3,III,train,703,384,256,5145,7.850647,0,0.0,58733,89.619446,1593,2.430725,65,0.099182,True,65,0.099182,65536
310,Class_III_C103F3x10000_3,III,train,703,512,256,4959,7.566833,0,0.0,52704,80.419922,7735,11.802673,138,0.210571,True,138,0.210571,65536
311,Class_III_C103F3x10000_3,III,train,703,640,256,4340,6.622314,0,0.0,46744,71.325684,14114,21.536255,338,0.515747,True,338,0.515747,65536
312,Class_III_C103F3x10000_3,III,train,703,768,256,3619,5.522156,0,0.0,54436,83.062744,7261,11.079407,220,0.335693,True,220,0.335693,65536
313,Class_III_C103F3x10000_3,III,train,703,896,256,5202,7.937622,0,0.0,58003,88.505554,2200,3.356934,131,0.19989,True,131,0.19989,65536
314,Class_III_C103F3x10000_3,III,train,703,1024,256,8918,13.607788,0,0.0,49899,76.139832,6461,9.858704,258,0.393677,True,258,0.393677,65536
315,Class_III_C103F3x10000_4,III,train,0,0,256,3883,5.924988,0,0.0,61251,93.461609,382,0.582886,20,0.030518,True,20,0.030518,65536
316,Class_III_C103F3x10000_4,III,train,0,128,256,10066,15.359497,0,0.0,55104,84.082031,336,0.512695,30,0.045776,True,30,0.045776,65536
317,Class_III_C103F3x10000_4,III,train,0,256,256,9788,14.935303,0,0.0,55581,84.809875,137,0.209045,30,0.045776,True,30,0.045776,65536
318,Class_III_C103F3x10000_4,III,train,0,384,256,12130,18.508911,0,0.0,52931,80.766296,440,0.671387,35,0.053406,True,35,0.053406,65536
319,Class_III_C103F3x10000_4,III,train,0,512,256,34283,52.311707,0,0.0,30778,46.963501,440,0.671387,35,0.053406,True,35,0.053406,65536
320,Class_III_C103F3x10000_4,III,train,0,640,256,34320,52.368164,0,0.0,30386,46.365356,830,1.266479,0,0.0,False,0,0.0,65536
321,Class_III_C103F3x10000_4,III,train,0,768,256,16067,24.516296,0,0.0,47830,72.982788,1605,2.449036,34,0.05188,True,34,0.05188,65536
322,Class_III_C103F3x10000_4,III,train,0,896,256,11639,17.759705,0,0.0,52468,80.059814,1297,1.979065,132,0.201416,True,132,0.201416,65536
323,Class_III_C103F3x10000_4,III,train,0,1024,256,7061,10.774231,0,0.0,56486,86.190796,1721,2.626038,268,0.408936,True,268,0.408936,65536
324,Class_III_C103F3x10000_4,III,train,128,0,256,3480,5.310059,0,0.0,61575,93.955994,427,0.65155,54,0.082397,True,54,0.082397,65536
325,Class_III_C103F3x10000_4,III,train,128,128,256,7733,11.799622,0,0.0,57537,87.794495,236,0.360107,30,0.045776,True,30,0.045776,65536
326,Class_III_C103F3x10000_4,III,train,128,256,256,11499,17.546082,0,0.0,53480,81.604004,420,0.640869,137,0.209045,True,137,0.209045,65536
327,Class_III_C103F3x10000_4,III,train,128,384,256,20435,31.181335,0,0.0,44711,68.223572,283,0.431824,107,0.163269,True,107,0.163269,65536
328,Class_III_C103F3x10000_4,III,train,128,512,256,32393,49.427795,0,0.0,33143,50.572205,0,0.0,0,0.0,False,0,0.0,65536
329,Class_III_C103F3x10000_4,III,train,128,640,256,23324,35.5896,0,0.0,41758,63.717651,349,0.532532,105,0.160217,True,105,0.160217,65536
330,Class_III_C103F3x10000_4,III,train,128,768,256,10672,16.28418,0,0.0,54112,82.568359,647,0.987244,105,0.160217,True,105,0.160217,65536
331,Class_III_C103F3x10000_4,III,train,128,896,256,8918,13.607788,0,0.0,56320,85.9375,298,0.454712,0,0.0,False,0,0.0,65536
332,Class_III_C103F3x10000_4,III,train,128,1024,256,6382,9.738159,0,0.0,58661,89.509583,419,0.639343,74,0.112915,True,74,0.112915,65536
333,Class_III_C103F3x10000_4,III,train,256,0,256,4191,6.394958,0,0.0,60950,93.002319,351,0.535583,44,0.067139,True,44,0.067139,65536
334,Class_III_C103F3x10000_4,III,train,256,128,256,5411,8.256531,0,0.0,60047,91.624451,78,0.119019,0,0.0,False,0,0.0,65536
335,Class_III_C103F3x10000_4,III,train,256,256,256,9956,15.19165,0,0.0,55190,84.213257,283,0.431824,107,0.163269,True,107,0.163269,65536
336,Class_III_C103F3x10000_4,III,train,256,384,256,17359,26.487732,0,0.0,46888,71.54541,1039,1.585388,250,0.38147,True,250,0.38147,65536
337,Class_III_C103F3x10000_4,III,train,256,512,256,15572,23.760986,0,0.0,49065,74.867249,756,1.153564,143,0.218201,True,143,0.218201,65536
338,Class_III_C103F3x10000_4,III,train,256,640,256,9791,14.93988,0,0.0,55085,84.05304,493,0.752258,167,0.254822,True,167,0.254822,65536
